Price,Review Scores Rating,Neighbourhood ,Property Type,Room Type
75,96.0,Queens,Apartment,Private room
125,90.0,Brooklyn,Apartment,Entire home/apt
200,86.0,Manhattan,Apartment,Entire home/apt
200,97.0,Manhattan,Apartment,Entire home/apt
199,95.0,Manhattan,Apartment,Entire home/apt
219,94.0,Manhattan,Apartment,Entire home/apt
65,84.0,Brooklyn,Apartment,Private room
110,94.0,Manhattan,Apartment,Private room
140,94.0,Brooklyn,Apartment,Entire home/apt
245,100.0,Manhattan,Apartment,Entire home/apt
399,93.0,Manhattan,House,Entire home/apt
99,89.0,Manhattan,House,Private room
800,100.0,Manhattan,Apartment,Entire home/apt
335,93.0,Manhattan,Apartment,Entire home/apt
155,96.0,Manhattan,Apartment,Entire home/apt
140,92.0,Manhattan,Apartment,Entire home/apt
195,93.0,Manhattan,Apartment,Entire home/apt
175,94.0,Manhattan,Apartment,Entire home/apt
195,91.0,Manhattan,Apartment,Entire home/apt
75,80.0,Brooklyn,Apartment,Private room
65,85.0,Brooklyn,Apartment,Private room
60,94.0,Brooklyn,Apartment,Private room
85,93.0,Brooklyn,Condominium,Private room
150,80.0,Brooklyn,Apartment,Entire home/apt
145,94.0,Brooklyn,Apartment,Entire home/apt
175,93.0,Brooklyn,Apartment,Entire home/apt
220,95.0,Brooklyn,Apartment,Entire home/apt
95,97.0,Brooklyn,Apartment,Private room
95,94.0,Brooklyn,Apartment,Private room
70,97.0,Queens,Apartment,Private room
130,80.0,Manhattan,Apartment,Entire home/apt
110,100.0,Brooklyn,Apartment,Entire home/apt
105,75.0,Brooklyn,Apartment,Entire home/apt
150,89.0,Manhattan,Apartment,Entire home/apt
150,86.0,Manhattan,Apartment,Entire home/apt
150,86.0,Manhattan,Apartment,Entire home/apt
150,89.0,Manhattan,Apartment,Entire home/apt
150,84.0,Manhattan,Apartment,Entire home/apt
145,92.0,Brooklyn,Apartment,Entire home/apt
120,90.0,Manhattan,Apartment,Private room
125,90.0,Manhattan,Apartment,Private room
120,90.0,Manhattan,Loft,Private room
100,100.0,Brooklyn,Apartment,Private room
165,98.0,Brooklyn,Apartment,Entire home/apt
120,93.0,Brooklyn,Apartment,Entire home/apt
229,85.0,Manhattan,Apartment,Entire home/apt
169,85.0,Manhattan,Apartment,Entire home/apt
189,90.0,Manhattan,Apartment,Entire home/apt
189,93.0,Manhattan,Apartment,Entire home/apt
75,94.0,Brooklyn,Loft,Private room
99,100.0,Brooklyn,Loft,Private room
125,100.0,Manhattan,Apartment,Entire home/apt
225,100.0,Manhattan,Apartment,Entire home/apt
50,90.0,Brooklyn,Apartment,Private room
169,87.0,Brooklyn,Apartment,Entire home/apt
109,98.0,Brooklyn,Apartment,Entire home/apt
192,92.0,Brooklyn,Loft,Entire home/apt
140,89.0,Manhattan,Apartment,Entire home/apt
225,87.0,Brooklyn,House,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
149,85.0,Manhattan,Apartment,Entire home/apt
80,93.0,Manhattan,Apartment,Private room
425,85.0,Brooklyn,Apartment,Entire home/apt
120,95.0,Manhattan,Apartment,Shared room
350,92.0,Brooklyn,Apartment,Entire home/apt
76,92.0,Bronx,Apartment,Entire home/apt
300,96.0,Brooklyn,Apartment,Entire home/apt
165,98.0,Manhattan,Apartment,Entire home/apt
130,96.0,Manhattan,Apartment,Entire home/apt
67,94.0,Bronx,Apartment,Private room
67,94.0,Bronx,House,Private room
77,92.0,Bronx,House,Private room
87,98.0,Bronx,House,Private room
44,93.0,Bronx,House,Private room
55,93.0,Bronx,House,Private room
195,87.0,Manhattan,Apartment,Entire home/apt
150,95.0,Manhattan,Apartment,Entire home/apt
110,94.0,Manhattan,Apartment,Entire home/apt
239,100.0,Manhattan,Apartment,Entire home/apt
80,88.0,Manhattan,Apartment,Private room
200,80.0,Manhattan,Apartment,Entire home/apt
90,73.0,Queens,Apartment,Private room
80,84.0,Queens,Apartment,Private room
78,100.0,Brooklyn,Apartment,Private room
95,96.0,Manhattan,Apartment,Private room
95,100.0,Manhattan,Apartment,Private room
205,94.0,Brooklyn,Apartment,Entire home/apt
150,91.0,Brooklyn,Apartment,Entire home/apt
190,100.0,Brooklyn,Apartment,Entire home/apt
320,100.0,Brooklyn,Apartment,Entire home/apt
100,93.0,Brooklyn,Apartment,Private room
49,94.0,Brooklyn,Apartment,Private room
199,98.0,Manhattan,Apartment,Entire home/apt
285,96.0,Brooklyn,House,Entire home/apt
225,90.0,Manhattan,Apartment,Entire home/apt
115,100.0,Manhattan,Apartment,Entire home/apt
175,90.0,Manhattan,Apartment,Entire home/apt
49,92.0,Brooklyn,Apartment,Private room
39,88.0,Brooklyn,Apartment,Private room
135,94.0,Brooklyn,Apartment,Private room
185,100.0,Brooklyn,Apartment,Private room
49,91.0,Brooklyn,House,Private room
39,93.0,Brooklyn,House,Private room
39,94.0,Brooklyn,House,Private room
350,93.0,Manhattan,Apartment,Entire home/apt
234,91.0,Manhattan,Apartment,Entire home/apt
310,87.0,Manhattan,Apartment,Entire home/apt
200,97.0,Manhattan,Apartment,Entire home/apt
169,96.0,Brooklyn,Apartment,Entire home/apt
140,91.0,Brooklyn,Apartment,Entire home/apt
99,97.0,Brooklyn,House,Private room
400,95.0,Brooklyn,Apartment,Entire home/apt
160,94.0,Brooklyn,Apartment,Entire home/apt
170,95.0,Manhattan,Apartment,Entire home/apt
100,96.0,Manhattan,Apartment,Entire home/apt
170,88.0,Manhattan,Apartment,Entire home/apt
120,87.0,Manhattan,Apartment,Entire home/apt
175,97.0,Manhattan,Apartment,Private room
120,93.0,Bronx,Loft,Entire home/apt
170,83.0,Bronx,Loft,Entire home/apt
150,99.0,Brooklyn,Apartment,Entire home/apt
120,91.0,Manhattan,Apartment,Entire home/apt
160,89.0,Manhattan,Apartment,Entire home/apt
125,98.0,Queens,Bed & Breakfast,Private room
92,100.0,Brooklyn,Apartment,Private room
190,88.0,Manhattan,Apartment,Entire home/apt
239,96.0,Manhattan,Apartment,Entire home/apt
105,94.0,Manhattan,Apartment,Private room
200,84.0,Brooklyn,Loft,Entire home/apt
250,97.0,Manhattan,Apartment,Entire home/apt
150,98.0,Manhattan,Apartment,Entire home/apt
120,86.0,Brooklyn,Loft,Private room
120,92.0,Brooklyn,Loft,Private room
225,93.0,Brooklyn,Loft,Private room
150,95.0,Manhattan,Apartment,Entire home/apt
125,91.0,Manhattan,Apartment,Entire home/apt
85,94.0,Manhattan,Apartment,Private room
70,95.0,Manhattan,Apartment,Private room
70,100.0,Manhattan,Apartment,Private room
190,90.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
350,98.0,Manhattan,Apartment,Entire home/apt
185,92.0,Manhattan,Apartment,Entire home/apt
185,94.0,Manhattan,Apartment,Entire home/apt
275,91.0,Manhattan,Apartment,Entire home/apt
99,91.0,Manhattan,Apartment,Entire home/apt
125,90.0,Manhattan,Apartment,Entire home/apt
120,92.0,Brooklyn,House,Entire home/apt
250,90.0,Manhattan,Apartment,Entire home/apt
99,91.0,Manhattan,Apartment,Entire home/apt
89,98.0,Brooklyn,Apartment,Private room
175,100.0,Brooklyn,Apartment,Entire home/apt
300,80.0,Brooklyn,House,Entire home/apt
200,100.0,Brooklyn,House,Entire home/apt
210,99.0,Manhattan,Apartment,Entire home/apt
142,100.0,Manhattan,Apartment,Entire home/apt
130,93.0,Manhattan,Apartment,Entire home/apt
117,100.0,Brooklyn,House,Private room
225,97.0,Brooklyn,Apartment,Entire home/apt
285,100.0,Manhattan,Apartment,Entire home/apt
75,95.0,Brooklyn,Apartment,Private room
50,98.0,Brooklyn,Apartment,Private room
150,90.0,Brooklyn,Apartment,Entire home/apt
150,100.0,Brooklyn,Apartment,Entire home/apt
166,100.0,Brooklyn,Apartment,Entire home/apt
165,95.0,Brooklyn,Apartment,Entire home/apt
165,89.0,Manhattan,Apartment,Entire home/apt
289,89.0,Manhattan,Apartment,Entire home/apt
105,94.0,Brooklyn,Apartment,Private room
115,100.0,Manhattan,Apartment,Private room
170,100.0,Brooklyn,Apartment,Entire home/apt
200,96.0,Brooklyn,Apartment,Entire home/apt
200,93.0,Brooklyn,Apartment,Entire home/apt
160,95.0,Manhattan,Apartment,Entire home/apt
166,99.0,Manhattan,Apartment,Private room
159,100.0,Brooklyn,Apartment,Entire home/apt
150,88.0,Brooklyn,Apartment,Entire home/apt
199,60.0,Manhattan,Apartment,Entire home/apt
199,77.0,Manhattan,Apartment,Entire home/apt
199,87.0,Manhattan,Apartment,Entire home/apt
199,83.0,Manhattan,Apartment,Entire home/apt
119,96.0,Brooklyn,Apartment,Private room
75,80.0,Brooklyn,Apartment,Private room
239,98.0,Brooklyn,Apartment,Entire home/apt
80,86.0,Brooklyn,Apartment,Private room
220,100.0,Manhattan,Apartment,Entire home/apt
75,100.0,Brooklyn,Apartment,Private room
62,87.0,Manhattan,Apartment,Private room
168,93.0,Brooklyn,Apartment,Entire home/apt
160,100.0,Manhattan,Apartment,Entire home/apt
290,100.0,Manhattan,Apartment,Entire home/apt
65,90.0,Brooklyn,Apartment,Private room
200,88.0,Manhattan,Apartment,Entire home/apt
150,100.0,Brooklyn,Apartment,Entire home/apt
240,97.0,Manhattan,Apartment,Entire home/apt
128,85.0,Manhattan,Apartment,Entire home/apt
80,100.0,Manhattan,Apartment,Private room
75,93.0,Queens,Apartment,Private room
115,100.0,Brooklyn,Apartment,Entire home/apt
110,80.0,Brooklyn,Apartment,Entire home/apt
85,97.0,Brooklyn,Apartment,Private room
180,87.0,Brooklyn,Apartment,Entire home/apt
180,89.0,Brooklyn,Apartment,Entire home/apt
125,91.0,Brooklyn,Apartment,Entire home/apt
120,92.0,Brooklyn,Apartment,Entire home/apt
150,88.0,Brooklyn,Apartment,Entire home/apt
180,89.0,Brooklyn,Apartment,Entire home/apt
320,97.0,Brooklyn,House,Entire home/apt
70,89.0,Brooklyn,Apartment,Private room
70,89.0,Brooklyn,Apartment,Private room
85,89.0,Brooklyn,Apartment,Private room
300,100.0,Brooklyn,Apartment,Entire home/apt
75,80.0,Brooklyn,Apartment,Private room
225,100.0,Brooklyn,Apartment,Entire home/apt
115,100.0,Brooklyn,Apartment,Entire home/apt
150,100.0,Manhattan,Apartment,Entire home/apt
160,100.0,Manhattan,Apartment,Entire home/apt
349,80.0,Manhattan,Apartment,Entire home/apt
99,87.0,Manhattan,Apartment,Entire home/apt
129,93.0,Manhattan,Apartment,Entire home/apt
55,100.0,Manhattan,Apartment,Private room
125,84.0,Queens,Apartment,Entire home/apt
150,83.0,Queens,Apartment,Entire home/apt
99,91.0,Brooklyn,Apartment,Entire home/apt
100,80.0,Brooklyn,Apartment,Private room
150,100.0,Brooklyn,Apartment,Private room
340,97.0,Brooklyn,House,Entire home/apt
65,89.0,Queens,Apartment,Private room
100,94.0,Brooklyn,Apartment,Private room
185,99.0,Brooklyn,Apartment,Entire home/apt
195,93.0,Brooklyn,Apartment,Entire home/apt
180,83.0,Manhattan,Apartment,Entire home/apt
99,83.0,Manhattan,Apartment,Private room
125,100.0,Brooklyn,Apartment,Entire home/apt
120,100.0,Manhattan,Apartment,Entire home/apt
200,96.0,Brooklyn,Apartment,Entire home/apt
275,94.0,Brooklyn,Apartment,Entire home/apt
248,90.0,Manhattan,Apartment,Entire home/apt
220,93.0,Manhattan,Apartment,Entire home/apt
130,80.0,Brooklyn,Apartment,Private room
399,100.0,Manhattan,Apartment,Entire home/apt
479,93.0,Manhattan,Apartment,Entire home/apt
110,100.0,Brooklyn,Apartment,Entire home/apt
43,88.0,Brooklyn,Apartment,Private room
199,100.0,Brooklyn,Apartment,Entire home/apt
199,100.0,Brooklyn,Apartment,Entire home/apt
179,80.0,Brooklyn,Apartment,Entire home/apt
100,90.0,Brooklyn,Loft,Entire home/apt
120,87.0,Manhattan,Apartment,Entire home/apt
120,82.0,Manhattan,Apartment,Entire home/apt
120,89.0,Manhattan,Apartment,Entire home/apt
200,94.0,Queens,Apartment,Entire home/apt
60,98.0,Brooklyn,Apartment,Private room
80,80.0,Brooklyn,Apartment,Private room
90,91.0,Manhattan,Apartment,Private room
80,82.0,Manhattan,Apartment,Private room
169,84.0,Manhattan,Apartment,Entire home/apt
145,95.0,Brooklyn,Apartment,Entire home/apt
150,100.0,Brooklyn,Apartment,Entire home/apt
150,80.0,Manhattan,Apartment,Private room
175,94.0,Brooklyn,Apartment,Entire home/apt
100,86.0,Manhattan,Apartment,Entire home/apt
100,87.0,Manhattan,Apartment,Entire home/apt
100,93.0,Manhattan,Apartment,Private room
90,95.0,Manhattan,Apartment,Private room
160,87.0,Brooklyn,Apartment,Entire home/apt
85,87.0,Brooklyn,Apartment,Entire home/apt
160,95.0,Manhattan,Apartment,Entire home/apt
85,80.0,Brooklyn,Apartment,Private room
55,100.0,Manhattan,Apartment,Private room
395,100.0,Manhattan,Apartment,Entire home/apt
185,88.0,Manhattan,Apartment,Entire home/apt
170,91.0,Manhattan,Apartment,Entire home/apt
60,80.0,Manhattan,Apartment,Entire home/apt
70,94.0,Staten Island,House,Entire home/apt
295,97.0,Brooklyn,Apartment,Entire home/apt
150,87.0,Manhattan,Apartment,Entire home/apt
45,75.0,Brooklyn,Apartment,Private room
125,90.0,Brooklyn,Apartment,Entire home/apt
69,93.0,Manhattan,Apartment,Private room
45,96.0,Brooklyn,Apartment,Shared room
140,98.0,Brooklyn,Apartment,Entire home/apt
225,98.0,Manhattan,Apartment,Entire home/apt
125,86.0,Brooklyn,Apartment,Entire home/apt
75,95.0,Brooklyn,Apartment,Entire home/apt
190,100.0,Manhattan,Apartment,Entire home/apt
150,97.0,Manhattan,Apartment,Entire home/apt
205,96.0,Queens,Apartment,Entire home/apt
89,94.0,Manhattan,Bed & Breakfast,Private room
169,96.0,Brooklyn,Apartment,Entire home/apt
85,100.0,Brooklyn,Apartment,Entire home/apt
175,90.0,Manhattan,Apartment,Entire home/apt
140,100.0,Manhattan,Apartment,Entire home/apt
144,97.0,Manhattan,Apartment,Entire home/apt
130,94.0,Brooklyn,Apartment,Entire home/apt
180,90.0,Brooklyn,Apartment,Entire home/apt
149,98.0,Brooklyn,Apartment,Entire home/apt
235,99.0,Brooklyn,Apartment,Entire home/apt
175,96.0,Manhattan,Apartment,Entire home/apt
79,95.0,Manhattan,Apartment,Entire home/apt
89,93.0,Manhattan,Apartment,Entire home/apt
80,100.0,Brooklyn,Apartment,Private room
75,60.0,Brooklyn,Apartment,Private room
70,95.0,Brooklyn,Apartment,Private room
100,93.0,Brooklyn,Apartment,Private room
425,93.0,Brooklyn,House,Entire home/apt
250,80.0,Brooklyn,Apartment,Entire home/apt
199,95.0,Manhattan,Apartment,Entire home/apt
99,96.0,Manhattan,House,Entire home/apt
104,90.0,Brooklyn,Apartment,Entire home/apt
200,90.0,Brooklyn,Apartment,Entire home/apt
47,100.0,Brooklyn,Apartment,Private room
99,83.0,Manhattan,Apartment,Entire home/apt
99,69.0,Manhattan,Apartment,Entire home/apt
69,95.0,Brooklyn,Apartment,Private room
69,96.0,Brooklyn,Apartment,Private room
195,94.0,Manhattan,Apartment,Entire home/apt
195,95.0,Manhattan,Apartment,Entire home/apt
135,100.0,Brooklyn,Apartment,Private room
89,93.0,Brooklyn,Apartment,Private room
109,92.0,Manhattan,Apartment,Private room
99,92.0,Manhattan,Apartment,Private room
90,95.0,Manhattan,Apartment,Private room
160,86.0,Manhattan,House,Private room
138,93.0,Brooklyn,Apartment,Entire home/apt
165,91.0,Brooklyn,Apartment,Entire home/apt
500,100.0,Manhattan,Apartment,Entire home/apt
175,95.0,Manhattan,Apartment,Entire home/apt
240,100.0,Manhattan,Apartment,Entire home/apt
250,87.0,Manhattan,Apartment,Entire home/apt
150,60.0,Manhattan,Apartment,Entire home/apt
250,100.0,Manhattan,Apartment,Entire home/apt
160,92.0,Manhattan,Apartment,Entire home/apt
250,99.0,Brooklyn,Apartment,Private room
165,94.0,Brooklyn,Apartment,Entire home/apt
275,92.0,Brooklyn,Apartment,Entire home/apt
175,97.0,Brooklyn,Apartment,Entire home/apt
125,92.0,Brooklyn,Apartment,Entire home/apt
187,88.0,Manhattan,Apartment,Entire home/apt
149,95.0,Manhattan,Apartment,Entire home/apt
150,100.0,Manhattan,Apartment,Entire home/apt
55,91.0,Brooklyn,Apartment,Private room
47,94.0,Brooklyn,Apartment,Private room
40,100.0,Brooklyn,Apartment,Private room
47,92.0,Brooklyn,House,Private room
199,100.0,Brooklyn,Apartment,Entire home/apt
175,100.0,Brooklyn,Apartment,Entire home/apt
120,90.0,Manhattan,Apartment,Entire home/apt
800,100.0,Manhattan,Apartment,Entire home/apt
800,100.0,Manhattan,Apartment,Entire home/apt
100,93.0,Brooklyn,Loft,Private room
89,84.0,Manhattan,Apartment,Private room
69,99.0,Manhattan,Apartment,Private room
125,91.0,Brooklyn,Apartment,Entire home/apt
149,100.0,Brooklyn,Apartment,Entire home/apt
149,96.0,Manhattan,Apartment,Entire home/apt
200,91.0,Manhattan,Apartment,Entire home/apt
270,97.0,Manhattan,Apartment,Entire home/apt
209,100.0,Manhattan,Apartment,Entire home/apt
70,93.0,Queens,Apartment,Private room
55,100.0,Queens,House,Private room
115,100.0,Brooklyn,Apartment,Entire home/apt
99,97.0,Brooklyn,Apartment,Entire home/apt
233,84.0,Brooklyn,Apartment,Entire home/apt
180,97.0,Brooklyn,Apartment,Entire home/apt
159,92.0,Manhattan,Apartment,Entire home/apt
99,91.0,Manhattan,Apartment,Private room
225,93.0,Brooklyn,Apartment,Entire home/apt
195,91.0,Brooklyn,Apartment,Entire home/apt
200,80.0,Manhattan,Apartment,Entire home/apt
170,94.0,Manhattan,Apartment,Entire home/apt
200,96.0,Manhattan,Apartment,Private room
150,93.0,Brooklyn,Apartment,Entire home/apt
280,84.0,Manhattan,Apartment,Entire home/apt
80,80.0,Manhattan,Apartment,Entire home/apt
90,92.0,Brooklyn,Apartment,Private room
82,91.0,Brooklyn,Apartment,Private room
120,91.0,Brooklyn,House,Private room
145,97.0,Manhattan,Apartment,Private room
150,98.0,Brooklyn,Apartment,Entire home/apt
269,98.0,Brooklyn,Apartment,Entire home/apt
165,91.0,Manhattan,Apartment,Entire home/apt
170,100.0,Manhattan,Apartment,Entire home/apt
115,92.0,Brooklyn,Apartment,Private room
80,96.0,Brooklyn,Apartment,Private room
120,93.0,Manhattan,Apartment,Private room
289,100.0,Manhattan,Apartment,Entire home/apt
163,96.0,Manhattan,Apartment,Entire home/apt
79,95.0,Brooklyn,Apartment,Private room
60,90.0,Brooklyn,Apartment,Private room
90,83.0,Manhattan,Apartment,Private room
90,87.0,Manhattan,Apartment,Private room
75,100.0,Manhattan,Apartment,Private room
250,80.0,Brooklyn,Apartment,Entire home/apt
155,90.0,Manhattan,Apartment,Entire home/apt
180,93.0,Manhattan,Apartment,Entire home/apt
89,100.0,Brooklyn,House,Private room
200,92.0,Brooklyn,Apartment,Entire home/apt
200,92.0,Manhattan,Apartment,Entire home/apt
300,94.0,Manhattan,Apartment,Entire home/apt
300,84.0,Manhattan,Apartment,Entire home/apt
150,90.0,Manhattan,Apartment,Entire home/apt
70,96.0,Staten Island,Apartment,Private room
99,97.0,Manhattan,Apartment,Private room
135,84.0,Manhattan,Apartment,Entire home/apt
135,83.0,Manhattan,Apartment,Entire home/apt
135,93.0,Brooklyn,Apartment,Entire home/apt
163,92.0,Brooklyn,Apartment,Entire home/apt
275,92.0,Brooklyn,Apartment,Entire home/apt
172,100.0,Manhattan,Apartment,Entire home/apt
55,95.0,Bronx,House,Private room
60,100.0,Bronx,House,Private room
55,95.0,Bronx,House,Private room
99,89.0,Manhattan,Apartment,Private room
105,85.0,Manhattan,Apartment,Private room
85,81.0,Queens,Apartment,Private room
130,93.0,Brooklyn,Apartment,Entire home/apt
250,99.0,Manhattan,Apartment,Entire home/apt
399,91.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
289,83.0,Manhattan,Apartment,Entire home/apt
300,94.0,Manhattan,Apartment,Entire home/apt
280,95.0,Manhattan,Apartment,Entire home/apt
349,90.0,Manhattan,Apartment,Entire home/apt
175,100.0,Manhattan,Apartment,Entire home/apt
60,90.0,Brooklyn,Apartment,Private room
100,99.0,Manhattan,Apartment,Private room
115,100.0,Manhattan,Apartment,Private room
135,88.0,Brooklyn,Apartment,Entire home/apt
99,100.0,Brooklyn,Apartment,Entire home/apt
195,96.0,Manhattan,Apartment,Entire home/apt
195,98.0,Manhattan,Apartment,Entire home/apt
249,94.0,Manhattan,Apartment,Entire home/apt
305,96.0,Manhattan,Apartment,Entire home/apt
130,92.0,Manhattan,Apartment,Entire home/apt
149,93.0,Manhattan,Apartment,Private room
150,95.0,Brooklyn,Apartment,Entire home/apt
